Product_ID,Sale_Date,Sales_Rep,Region,Unit_Price,Quantity_Sold,Sales_Amount,Customer_Type,Unit_Cost,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1047,2023-12-25,David,North,49.34714286,43,2121.927143,New,35.69057143,0.08,Cash,Retail,North-David
1056,2023-12-25,Bob,North,40.24,25,1006,Returning,32.97942857,0.29,Bank Transfer,Retail,North-Bob
1089,2023-12-25,Eve,South,134.4771429,32,4303.268571,New,121.3857143,0.01,Bank Transfer,Retail,South-Eve
1024,2023-12-26,David,North,121.972,17,2073.524,Returning,117.5617143,0.27,Bank Transfer,Retail,North-David
1032,2023-12-26,David,South,120.8571429,11,1329.428571,New,117.1605714,0.29,Bank Transfer,Online,South-David
1072,2023-12-26,Charlie,North,59.26428571,23,1363.078571,New,47.50942857,0.12,Bank Transfer,Online,North-Charlie
1099,2023-12-26,Eve,West,122.6768571,25,3066.921429,New,118.528,0.11,Bank Transfer,Online,West-Eve
1056,2023-12-27,Bob,East,47.06428571,4,188.2571429,Returning,46.08057143,0.04,Credit Card,Retail,East-Bob
1057,2023-12-27,Bob,South,70.09571429,31,2172.967143,Returning,68.66171429,0.19,Credit Card,Online,South-Bob
1071,2023-12-27,David,East,53.59285714,40,2143.714286,New,41.36342857,0.13,Cash,Retail,East-David
1065,2023-12-28,David,West,126.6011429,18,2278.820571,New,123.8451429,0.02,Bank Transfer,Retail,West-David
1086,2023-12-28,Bob,West,15.03257143,46,691.4982857,Returning,2.396,0.11,Credit Card,Online,West-Bob
1022,2023-12-29,David,North,58.40114286,10,584.0114286,New,52.30314286,0.11,Cash,Online,North-David
1024,2023-12-29,Eve,North,106.1291429,5,530.6457143,Returning,97.65428571,0.27,Credit Card,Retail,North-Eve
1049,2023-12-29,Charlie,South,96.60628571,38,3671.038857,Returning,84.16914286,0.23,Cash,Retail,South-Charlie
1058,2023-12-29,David,North,93.52057143,34,3179.699429,Returning,90.30314286,0.08,Credit Card,Retail,North-David
1003,2023-12-30,Alice,East,19.33314286,17,328.6634286,Returning,11.28885714,0.25,Cash,Retail,East-Alice
1025,2023-12-30,David,West,64.88542857,28,1816.792,New,59.93828571,0.13,Credit Card,Retail,West-David
1065,2023-12-30,David,South,14.23742857,9,128.1368571,New,9.594857143,0.26,Cash,Retail,South-David
1099,2023-12-30,Bob,West,96.67628571,29,2803.612286,New,89.282,0.05,Credit Card,Retail,West-Bob
1003,2023-12-31,Alice,South,122.0185714,30,3660.557143,New,119.7222857,0.2,Cash,Online,South-Alice
1058,2023-12-31,Alice,West,63.36571429,44,2788.091429,New,54.58485714,0.22,Bank Transfer,Online,West-Alice
1086,2023-12-31,Alice,South,111.1531429,33,3668.053714,Returning,97.69514286,0.21,Cash,Retail,South-Alice
1090,2023-12-31,Eve,West,133.5971429,46,6145.468571,New,133.2891429,0.19,Cash,Retail,West-Eve
1094,2023-12-31,Bob,South,123.962,15,1859.43,Returning,117.4837143,0.26,Credit Card,Online,South-Bob
1018,2024-01-01,Alice,West,49.42314286,24,1186.155429,New,38.93657143,0.29,Bank Transfer,Online,West-Alice
1078,2024-01-01,David,East,8.998,42,377.916,Returning,1.811714286,0.03,Cash,Retail,East-David
1098,2024-01-01,Bob,South,14.38171429,11,158.1988571,Returning,6.097428571,0.27,Bank Transfer,Online,South-Bob
